,product_id,store_id,brand_id,date,sales_product,MA7_P,LAG7_P,sales_brand,MA7_B,LAG7_B,sales_store,MA7_S,LAG7_S
1804,4,2,1,2021-03-02,9,6.714285714285714,13.0,20,17.0,16.0,42,46.142857142857146,49.0
1809,4,2,1,2021-03-03,6,6.142857142857143,6.0,22,17.571428571428573,10.0,36,45.142857142857146,44.0
1814,4,2,1,2021-03-04,4,6.142857142857143,4.0,19,19.285714285714285,16.0,56,44.0,37.0
1819,4,2,1,2021-03-05,0,6.142857142857143,4.0,11,19.714285714285715,18.0,41,46.714285714285715,48.0
1824,4,2,1,2021-03-06,12,5.571428571428571,1.0,19,18.714285714285715,16.0,44,45.714285714285715,61.0
1829,4,2,1,2021-03-07,17,7.142857142857143,5.0,36,19.142857142857142,14.0,55,43.285714285714285,25.0
1834,4,2,1,2021-03-08,12,8.857142857142858,14.0,14,22.285714285714285,29.0,59,47.57142857142857,59.0
1839,4,2,1,2021-03-09,17,8.571428571428571,9.0,32,20.142857142857142,20.0,72,47.57142857142857,42.0
1844,4,2,1,2021-03-10,4,9.714285714285714,6.0,16,21.857142857142858,22.0,42,51.857142857142854,36.0
1849,4,2,1,2021-03-11,12,9.428571428571429,4.0,30,21.0,19.0,52,52.714285714285715,56.0
1854,4,2,1,2021-03-12,3,10.571428571428571,0.0,10,22.571428571428573,11.0,42,52.142857142857146,41.0
1859,4,2,1,2021-03-13,16,11.0,12.0,20,22.428571428571427,19.0,56,52.285714285714285,44.0
1864,4,2,1,2021-03-14,2,11.571428571428571,17.0,21,22.571428571428573,36.0,50,54.0,55.0
1869,4,2,1,2021-03-15,16,9.428571428571429,12.0,23,20.428571428571427,14.0,69,53.285714285714285,59.0
1874,4,2,1,2021-03-16,10,10.0,17.0,21,21.714285714285715,32.0,42,54.714285714285715,72.0
1879,4,2,1,2021-03-17,19,9.0,4.0,19,20.142857142857142,16.0,56,50.42857142857143,42.0
1884,4,2,1,2021-03-18,3,11.142857142857142,12.0,22,20.571428571428573,30.0,53,52.42857142857143,52.0
1889,4,2,1,2021-03-19,1,9.857142857142858,3.0,6,19.428571428571427,10.0,43,52.57142857142857,42.0
1894,4,2,1,2021-03-20,19,9.571428571428571,16.0,36,18.857142857142858,20.0,61,52.714285714285715,56.0
1899,4,2,1,2021-03-21,15,10.0,2.0,22,21.142857142857142,21.0,53,53.42857142857143,50.0
1904,4,2,1,2021-03-22,17,11.857142857142858,16.0,23,21.285714285714285,23.0,32,53.857142857142854,69.0
1909,4,2,1,2021-03-23,7,12.0,10.0,7,21.285714285714285,21.0,29,48.57142857142857,42.0
1914,4,2,1,2021-03-24,2,11.571428571428571,19.0,17,19.285714285714285,19.0,39,46.714285714285715,56.0
1919,4,2,1,2021-03-25,8,9.142857142857142,3.0,19,19.0,22.0,31,44.285714285714285,53.0
1924,4,2,1,2021-03-26,19,9.857142857142858,1.0,24,18.571428571428573,6.0,53,41.142857142857146,43.0
1929,4,2,1,2021-03-27,5,12.428571428571429,19.0,24,21.142857142857142,36.0,31,42.57142857142857,61.0
1934,4,2,1,2021-03-28,9,10.428571428571429,15.0,10,19.428571428571427,22.0,50,38.285714285714285,53.0
1939,4,2,1,2021-03-29,9,9.571428571428571,17.0,22,17.714285714285715,23.0,69,37.857142857142854,32.0
1944,4,2,1,2021-03-30,12,8.428571428571429,7.0,15,17.571428571428573,7.0,42,43.142857142857146,29.0
1949,4,2,1,2021-03-31,16,9.142857142857142,2.0,16,18.714285714285715,17.0,44,45.0,39.0
1954,4,2,1,2021-04-01,8,11.142857142857142,8.0,25,18.571428571428573,19.0,47,45.714285714285715,31.0
1959,4,2,1,2021-04-02,16,11.142857142857142,19.0,28,19.428571428571427,24.0,75,48.0,53.0
1964,4,2,1,2021-04-03,8,10.714285714285714,5.0,9,20.0,24.0,54,51.142857142857146,31.0
1969,4,2,1,2021-04-04,8,11.142857142857142,9.0,16,17.857142857142858,10.0,46,54.42857142857143,50.0
1974,4,2,1,2021-04-05,0,11.0,9.0,1,18.714285714285715,22.0,20,53.857142857142854,69.0
1979,4,2,1,2021-04-06,1,9.714285714285714,12.0,9,15.714285714285714,15.0,42,46.857142857142854,42.0
1984,4,2,1,2021-04-07,15,8.142857142857142,16.0,15,14.857142857142858,16.0,56,46.857142857142854,44.0
1989,4,2,1,2021-04-08,0,8.0,8.0,10,14.714285714285714,25.0,48,48.57142857142857,47.0
1994,4,2,1,2021-04-09,9,6.857142857142857,16.0,11,12.571428571428571,28.0,33,48.714285714285715,75.0
1999,4,2,1,2021-04-10,17,5.857142857142857,8.0,36,10.142857142857142,9.0,61,42.714285714285715,54.0
2004,4,2,1,2021-04-11,7,7.142857142857143,8.0,10,14.0,16.0,42,43.714285714285715,46.0
2009,4,2,1,2021-04-12,10,7.0,0.0,27,13.142857142857142,1.0,43,43.142857142857146,20.0
2014,4,2,1,2021-04-13,1,8.428571428571429,1.0,6,16.857142857142858,9.0,40,46.42857142857143,42.0
2019,4,2,1,2021-04-14,7,8.428571428571429,15.0,9,16.428571428571427,15.0,34,46.142857142857146,56.0
2024,4,2,1,2021-04-15,7,7.285714285714286,0.0,17,15.571428571428571,10.0,57,43.0,48.0
2029,4,2,1,2021-04-16,16,8.285714285714286,9.0,30,16.571428571428573,11.0,74,44.285714285714285,33.0
2034,4,2,1,2021-04-17,14,9.285714285714286,17.0,18,19.285714285714285,36.0,55,50.142857142857146,61.0
2039,4,2,1,2021-04-18,16,8.857142857142858,7.0,35,16.714285714285715,10.0,69,49.285714285714285,42.0
2044,4,2,1,2021-04-19,12,10.142857142857142,10.0,21,20.285714285714285,27.0,52,53.142857142857146,43.0
2049,4,2,1,2021-04-20,18,10.428571428571429,1.0,29,19.428571428571427,6.0,66,54.42857142857143,40.0
2054,4,2,1,2021-04-21,4,12.857142857142858,7.0,18,22.714285714285715,9.0,44,58.142857142857146,34.0
2059,4,2,1,2021-04-22,11,12.428571428571429,7.0,27,24.0,17.0,66,59.57142857142857,57.0
2064,4,2,1,2021-04-23,0,13.0,16.0,9,25.428571428571427,30.0,36,60.857142857142854,74.0
2069,4,2,1,2021-04-24,4,10.714285714285714,14.0,9,22.428571428571427,18.0,25,55.42857142857143,55.0
2074,4,2,1,2021-04-25,7,9.285714285714286,16.0,24,21.142857142857142,35.0,57,51.142857142857146,69.0
2079,4,2,1,2021-04-26,12,8.0,12.0,24,19.571428571428573,21.0,60,49.42857142857143,52.0
2084,4,2,1,2021-04-27,7,8.0,18.0,9,20.0,29.0,44,50.57142857142857,66.0
2089,4,2,1,2021-04-28,10,6.428571428571429,4.0,19,17.142857142857142,18.0,34,47.42857142857143,44.0
2094,4,2,1,2021-04-29,0,7.285714285714286,11.0,13,17.285714285714285,27.0,43,46.0,66.0
2099,4,2,1,2021-04-30,12,5.714285714285714,0.0,17,15.285714285714286,9.0,48,42.714285714285715,36.0
2104,4,2,1,2021-05-01,18,7.428571428571429,4.0,20,16.428571428571427,9.0,72,44.42857142857143,25.0
2109,4,2,1,2021-05-02,2,9.428571428571429,7.0,17,18.0,24.0,55,51.142857142857146,57.0
2114,4,2,1,2021-05-03,16,8.714285714285714,12.0,22,17.0,24.0,48,50.857142857142854,60.0
2119,4,2,1,2021-05-04,4,9.285714285714286,7.0,23,16.714285714285715,9.0,47,49.142857142857146,44.0
2124,4,2,1,2021-05-05,19,8.857142857142858,10.0,32,18.714285714285715,19.0,65,49.57142857142857,34.0
2129,4,2,1,2021-05-06,7,10.142857142857142,0.0,15,20.571428571428573,13.0,49,54.0,43.0
2134,4,2,1,2021-05-07,13,11.142857142857142,12.0,27,20.857142857142858,17.0,64,54.857142857142854,48.0
2139,4,2,1,2021-05-08,3,11.285714285714286,18.0,5,22.285714285714285,20.0,27,57.142857142857146,72.0
2144,4,2,1,2021-05-09,10,9.142857142857142,2.0,11,20.142857142857142,17.0,32,50.714285714285715,55.0
2149,4,2,1,2021-05-10,19,10.285714285714286,16.0,20,19.285714285714285,22.0,50,47.42857142857143,48.0
2154,4,2,1,2021-05-11,14,10.714285714285714,4.0,16,19.0,23.0,29,47.714285714285715,47.0
2159,4,2,1,2021-05-12,18,12.142857142857142,19.0,35,18.0,32.0,60,45.142857142857146,65.0
2164,4,2,1,2021-05-13,6,12.0,7.0,19,18.428571428571427,15.0,51,44.42857142857143,49.0
2169,4,2,1,2021-05-14,18,11.857142857142858,13.0,37,19.0,27.0,76,44.714285714285715,64.0
2174,4,2,1,2021-05-15,18,12.571428571428571,3.0,35,20.428571428571427,5.0,65,46.42857142857143,27.0
2179,4,2,1,2021-05-16,10,14.714285714285714,10.0,19,24.714285714285715,11.0,36,51.857142857142854,32.0
2184,4,2,1,2021-05-17,4,14.714285714285714,19.0,5,25.857142857142858,20.0,31,52.42857142857143,50.0
2189,4,2,1,2021-05-18,4,12.571428571428571,14.0,4,23.714285714285715,16.0,43,49.714285714285715,29.0
2194,4,2,1,2021-05-19,7,11.142857142857142,18.0,10,22.0,35.0,50,51.714285714285715,60.0
2199,4,2,1,2021-05-20,9,9.571428571428571,6.0,22,18.428571428571427,19.0,43,50.285714285714285,51.0
2204,4,2,1,2021-05-21,5,10.0,18.0,5,18.857142857142858,37.0,54,49.142857142857146,76.0
2209,4,2,1,2021-05-22,14,8.142857142857142,18.0,27,14.285714285714286,35.0,42,46.0,65.0
2214,4,2,1,2021-05-23,15,7.571428571428571,10.0,30,13.142857142857142,19.0,47,42.714285714285715,36.0
2219,4,2,1,2021-05-24,16,8.285714285714286,4.0,29,14.714285714285714,5.0,40,44.285714285714285,31.0
2224,4,2,1,2021-05-25,7,10.0,4.0,26,18.142857142857142,4.0,46,45.57142857142857,43.0
2229,4,2,1,2021-05-26,7,10.428571428571429,7.0,9,21.285714285714285,10.0,33,46.0,50.0
2234,4,2,1,2021-05-27,8,10.428571428571429,9.0,10,21.142857142857142,22.0,49,43.57142857142857,43.0
2239,4,2,1,2021-05-28,1,10.285714285714286,5.0,9,19.428571428571427,5.0,30,44.42857142857143,54.0
2244,4,2,1,2021-05-29,14,9.714285714285714,14.0,19,20.0,27.0,35,41.0,42.0
2249,4,2,1,2021-05-30,17,9.714285714285714,15.0,29,18.857142857142858,30.0,44,40.0,47.0
2254,4,3,1,2021-01-01,7,,,10,18.714285714285715,29.0,36,39.57142857142857,40.0
2259,4,3,1,2021-01-02,11,,,18,16.0,26.0,55,39.0,46.0
2264,4,3,1,2021-01-03,18,,,20,14.857142857142858,9.0,49,40.285714285714285,33.0
2269,4,3,1,2021-01-04,11,,,29,16.428571428571427,10.0,45,42.57142857142857,49.0
2274,4,3,1,2021-01-05,7,,,20,19.142857142857142,9.0,35,42.0,30.0
2279,4,3,1,2021-01-06,7,,,26,20.714285714285715,19.0,57,42.714285714285715,35.0
2284,4,3,1,2021-01-07,12,,,28,21.714285714285715,29.0,52,45.857142857142854,44.0
2289,4,3,1,2021-01-08,11,10.428571428571429,7.0,18,21.571428571428573,10.0,38,47.0,36.0
2294,4,3,1,2021-01-09,15,11.0,11.0,28,22.714285714285715,18.0,65,47.285714285714285,55.0
2299,4,3,1,2021-01-10,0,11.571428571428571,18.0,5,24.142857142857142,20.0,42,48.714285714285715,49.0
2304,4,3,1,2021-01-11,12,9.0,11.0,27,22.0,29.0,54,47.714285714285715,45.0
2309,4,3,1,2021-01-12,6,9.142857142857142,7.0,24,21.714285714285715,20.0,50,49.0,35.0
2314,4,3,1,2021-01-13,4,9.0,7.0,17,22.285714285714285,26.0,29,51.142857142857146,57.0
2319,4,3,1,2021-01-14,7,8.571428571428571,12.0,25,21.0,28.0,70,47.142857142857146,52.0
2324,4,3,1,2021-01-15,13,7.857142857142857,11.0,15,20.571428571428573,18.0,60,49.714285714285715,38.0
2329,4,3,1,2021-01-16,12,8.142857142857142,15.0,21,20.142857142857142,28.0,42,52.857142857142854,65.0
2334,4,3,1,2021-01-17,14,7.714285714285714,0.0,32,19.142857142857142,5.0,66,49.57142857142857,42.0
2339,4,3,1,2021-01-18,16,9.714285714285714,12.0,24,23.0,27.0,45,53.0,54.0
2344,4,3,1,2021-01-19,14,10.285714285714286,6.0,33,22.571428571428573,24.0,80,51.714285714285715,50.0
2349,4,3,1,2021-01-20,19,11.428571428571429,4.0,31,23.857142857142858,17.0,61,56.0,29.0
2354,4,3,1,2021-01-21,17,13.571428571428571,7.0,23,25.857142857142858,25.0,60,60.57142857142857,70.0
2359,4,3,1,2021-01-22,17,15.0,13.0,30,25.571428571428573,15.0,65,59.142857142857146,60.0
2364,4,3,1,2021-01-23,1,15.571428571428571,12.0,9,27.714285714285715,21.0,41,59.857142857142854,42.0
2369,4,3,1,2021-01-24,3,14.0,14.0,21,26.0,32.0,38,59.714285714285715,66.0
2374,4,3,1,2021-01-25,0,12.428571428571429,16.0,14,24.428571428571427,24.0,42,55.714285714285715,45.0
2379,4,3,1,2021-01-26,3,10.142857142857142,14.0,22,23.0,33.0,53,55.285714285714285,80.0
2384,4,3,1,2021-01-27,17,8.571428571428571,19.0,30,21.428571428571427,31.0,72,51.42857142857143,61.0
2389,4,3,1,2021-01-28,4,8.285714285714286,17.0,9,21.285714285714285,23.0,48,53.0,60.0
2394,4,3,1,2021-01-29,18,6.428571428571429,17.0,21,19.285714285714285,30.0,51,51.285714285714285,65.0
2399,4,3,1,2021-01-30,14,6.571428571428571,1.0,21,18.0,9.0,69,49.285714285714285,41.0
2404,4,3,1,2021-01-31,7,8.428571428571429,3.0,23,19.714285714285715,21.0,63,53.285714285714285,38.0
2409,4,3,1,2021-02-01,19,9.0,0.0,27,20.0,14.0,74,56.857142857142854,42.0
2414,4,3,1,2021-02-02,16,11.714285714285714,3.0,16,21.857142857142858,22.0,43,61.42857142857143,53.0
2419,4,3,1,2021-02-03,0,13.571428571428571,17.0,19,21.0,30.0,51,60.0,72.0
2424,4,3,1,2021-02-04,11,11.142857142857142,4.0,24,19.428571428571427,9.0,51,57.0,48.0
2429,4,3,1,2021-02-05,18,12.142857142857142,18.0,28,21.571428571428573,21.0,71,57.42857142857143,51.0
2434,4,3,1,2021-02-06,14,12.142857142857142,14.0,16,22.571428571428573,21.0,47,60.285714285714285,69.0
2439,4,3,1,2021-02-07,8,12.142857142857142,7.0,16,21.857142857142858,23.0,45,57.142857142857146,63.0
2444,4,3,1,2021-02-08,6,12.285714285714286,19.0,19,20.857142857142858,27.0,41,54.57142857142857,74.0
2449,4,3,1,2021-02-09,1,10.428571428571429,16.0,9,19.714285714285715,16.0,46,49.857142857142854,43.0
2454,4,3,1,2021-02-10,8,8.285714285714286,0.0,11,18.714285714285715,19.0,49,50.285714285714285,51.0
2459,4,3,1,2021-02-11,9,9.428571428571429,11.0,12,17.571428571428573,24.0,36,50.0,51.0
2464,4,3,1,2021-02-12,1,9.142857142857142,18.0,8,15.857142857142858,28.0,31,47.857142857142854,71.0
2469,4,3,1,2021-02-13,18,6.714285714285714,14.0,19,13.0,16.0,37,42.142857142857146,47.0
2474,4,3,1,2021-02-14,10,7.285714285714286,8.0,18,13.428571428571429,16.0,46,40.714285714285715,45.0
2479,4,3,1,2021-02-15,12,7.571428571428571,6.0,25,13.714285714285714,19.0,49,40.857142857142854,41.0
2484,4,3,1,2021-02-16,9,8.428571428571429,1.0,17,14.571428571428571,9.0,40,42.0,46.0
2489,4,3,1,2021-02-17,13,9.571428571428571,8.0,28,15.714285714285714,11.0,49,41.142857142857146,49.0
2494,4,3,1,2021-02-18,17,10.285714285714286,9.0,33,18.142857142857142,12.0,62,41.142857142857146,36.0
2499,4,3,1,2021-02-19,18,11.428571428571429,1.0,33,21.142857142857142,8.0,52,44.857142857142854,31.0
2504,4,3,1,2021-02-20,8,13.857142857142858,18.0,19,24.714285714285715,19.0,27,47.857142857142854,37.0
2509,4,3,1,2021-02-21,6,12.428571428571429,10.0,8,24.714285714285715,18.0,29,46.42857142857143,46.0
2514,4,3,1,2021-02-22,2,11.857142857142858,12.0,12,23.285714285714285,25.0,51,44.0,49.0
2519,4,3,1,2021-02-23,19,10.428571428571429,9.0,32,21.428571428571427,17.0,67,44.285714285714285,40.0
2524,4,3,1,2021-02-24,5,11.857142857142858,13.0,22,23.571428571428573,28.0,53,48.142857142857146,49.0
2529,4,3,1,2021-02-25,1,10.714285714285714,17.0,5,22.714285714285715,33.0,37,48.714285714285715,62.0
2534,4,3,1,2021-02-26,5,8.428571428571429,18.0,20,18.714285714285715,33.0,55,45.142857142857146,52.0
2539,4,3,1,2021-02-27,2,6.571428571428571,8.0,21,16.857142857142858,19.0,49,45.57142857142857,27.0
2544,4,3,1,2021-02-28,15,5.714285714285714,6.0,19,17.142857142857142,8.0,58,48.714285714285715,29.0
2549,4,3,1,2021-03-01,7,7.0,2.0,9,18.714285714285715,12.0,30,52.857142857142854,51.0
2554,4,3,1,2021-03-02,1,7.714285714285714,19.0,12,18.285714285714285,32.0,29,49.857142857142854,67.0
2559,4,3,1,2021-03-03,16,5.142857142857143,5.0,16,15.428571428571429,22.0,30,44.42857142857143,53.0
2564,4,3,1,2021-03-04,8,6.714285714285714,1.0,16,14.571428571428571,5.0,60,41.142857142857146,37.0
2569,4,3,1,2021-03-05,11,7.714285714285714,5.0,19,16.142857142857142,20.0,49,44.42857142857143,55.0
2574,4,3,1,2021-03-06,2,8.571428571428571,2.0,5,16.0,21.0,31,43.57142857142857,49.0
2579,4,3,1,2021-03-07,10,8.571428571428571,15.0,12,13.714285714285714,19.0,53,41.0,58.0
2584,4,3,1,2021-03-08,0,7.857142857142857,7.0,16,12.714285714285714,9.0,41,40.285714285714285,30.0
2589,4,3,1,2021-03-09,12,6.857142857142857,1.0,13,13.714285714285714,12.0,40,41.857142857142854,29.0
2594,4,3,1,2021-03-10,14,8.428571428571429,16.0,14,13.857142857142858,16.0,29,43.42857142857143,30.0
2599,4,3,1,2021-03-11,4,8.142857142857142,8.0,11,13.571428571428571,16.0,36,43.285714285714285,60.0
2604,4,3,1,2021-03-12,16,7.571428571428571,11.0,28,12.857142857142858,19.0,55,39.857142857142854,49.0
2609,4,3,1,2021-03-13,5,8.285714285714286,2.0,19,14.142857142857142,5.0,40,40.714285714285715,31.0
2614,4,3,1,2021-03-14,10,8.714285714285714,10.0,17,16.142857142857142,12.0,20,42.0,53.0
2619,4,3,1,2021-03-15,17,8.714285714285714,0.0,28,16.857142857142858,16.0,52,37.285714285714285,41.0
2624,4,3,1,2021-03-16,3,11.142857142857142,12.0,14,18.571428571428573,13.0,56,38.857142857142854,40.0
2629,4,3,1,2021-03-17,2,9.857142857142858,14.0,15,18.714285714285715,14.0,35,41.142857142857146,29.0
2634,4,3,1,2021-03-18,12,8.142857142857142,4.0,26,18.857142857142858,11.0,40,42.0,36.0
2639,4,3,1,2021-03-19,8,9.285714285714286,16.0,22,21.0,28.0,30,42.57142857142857,55.0
2644,4,3,1,2021-03-20,5,8.142857142857142,5.0,13,20.142857142857142,19.0,45,39.0,40.0
2649,4,3,1,2021-03-21,11,8.142857142857142,10.0,29,19.285714285714285,17.0,50,39.714285714285715,20.0
2654,4,3,1,2021-03-22,1,8.285714285714286,17.0,20,21.0,28.0,40,44.0,52.0
2659,4,3,1,2021-03-23,2,6.0,3.0,9,19.857142857142858,14.0,32,42.285714285714285,56.0
2664,4,3,1,2021-03-24,2,5.857142857142857,2.0,20,19.142857142857142,15.0,49,38.857142857142854,35.0
2669,4,3,1,2021-03-25,11,5.857142857142857,12.0,16,19.857142857142858,26.0,60,40.857142857142854,40.0
2674,4,3,1,2021-03-26,14,5.714285714285714,8.0,33,18.428571428571427,22.0,67,43.714285714285715,30.0
2679,4,3,1,2021-03-27,8,6.571428571428571,5.0,26,20.0,13.0,61,49.0,45.0
2684,4,3,1,2021-03-28,7,7.0,11.0,10,21.857142857142858,29.0,26,51.285714285714285,50.0
2689,4,3,1,2021-03-29,10,6.428571428571429,1.0,16,19.142857142857142,20.0,53,47.857142857142854,40.0
2694,4,3,1,2021-03-30,15,7.714285714285714,2.0,18,18.571428571428573,9.0,50,49.714285714285715,32.0
2699,4,3,1,2021-03-31,3,9.571428571428571,2.0,14,19.857142857142858,20.0,46,52.285714285714285,49.0
2704,4,3,1,2021-04-01,0,9.714285714285714,11.0,12,19.0,16.0,39,51.857142857142854,60.0
2709,4,3,1,2021-04-02,6,8.142857142857142,14.0,8,18.428571428571427,33.0,41,48.857142857142854,67.0
2714,4,3,1,2021-04-03,1,7.0,8.0,12,14.857142857142858,26.0,21,45.142857142857146,61.0
2719,4,3,1,2021-04-04,4,6.0,7.0,5,12.857142857142858,10.0,42,39.42857142857143,26.0
2724,4,3,1,2021-04-05,6,5.571428571428571,10.0,7,12.142857142857142,16.0,37,41.714285714285715,53.0
2729,4,3,1,2021-04-06,3,5.0,15.0,11,10.857142857142858,18.0,29,39.42857142857143,50.0
2734,4,3,1,2021-04-07,4,3.2857142857142856,3.0,4,9.857142857142858,14.0,23,36.42857142857143,46.0
2739,4,3,1,2021-04-08,0,3.4285714285714284,0.0,7,8.428571428571429,12.0,55,33.142857142857146,39.0
2744,4,3,1,2021-04-09,0,3.4285714285714284,6.0,5,7.714285714285714,8.0,25,35.42857142857143,41.0
2749,4,3,1,2021-04-10,14,2.5714285714285716,1.0,19,7.285714285714286,12.0,64,33.142857142857146,21.0
2754,4,3,1,2021-04-11,19,4.428571428571429,4.0,36,8.285714285714286,5.0,75,39.285714285714285,42.0
2759,4,3,1,2021-04-12,18,6.571428571428571,6.0,34,12.714285714285714,7.0,71,44.0,37.0
2764,4,3,1,2021-04-13,9,8.285714285714286,3.0,20,16.571428571428573,11.0,55,48.857142857142854,29.0
2769,4,3,1,2021-04-14,17,9.142857142857142,4.0,22,17.857142857142858,4.0,54,52.57142857142857,23.0
2774,4,3,1,2021-04-15,2,11.0,0.0,9,20.428571428571427,7.0,45,57.0,55.0
2779,4,3,1,2021-04-16,10,11.285714285714286,0.0,28,20.714285714285715,5.0,57,55.57142857142857,25.0
2784,4,3,1,2021-04-17,14,12.714285714285714,14.0,23,24.0,19.0,36,60.142857142857146,64.0
2789,4,3,1,2021-04-18,10,12.714285714285714,19.0,10,24.571428571428573,36.0,35,56.142857142857146,75.0
2794,4,3,1,2021-04-19,16,11.428571428571429,18.0,28,20.857142857142858,34.0,57,50.42857142857143,71.0
2799,4,3,1,2021-04-20,16,11.142857142857142,9.0,32,20.0,20.0,66,48.42857142857143,55.0
2804,4,3,1,2021-04-21,5,12.142857142857142,17.0,7,21.714285714285715,22.0,28,50.0,54.0
2809,4,3,1,2021-04-22,4,10.428571428571429,2.0,11,19.571428571428573,9.0,21,46.285714285714285,45.0
2814,4,3,1,2021-04-23,7,10.714285714285714,10.0,20,19.857142857142858,28.0,49,42.857142857142854,57.0
2819,4,3,1,2021-04-24,1,10.285714285714286,14.0,3,18.714285714285715,23.0,39,41.714285714285715,36.0
2824,4,3,1,2021-04-25,15,8.428571428571429,10.0,30,15.857142857142858,10.0,54,42.142857142857146,35.0
2829,4,3,1,2021-04-26,19,9.142857142857142,16.0,31,18.714285714285715,28.0,39,44.857142857142854,57.0
2834,4,3,1,2021-04-27,11,9.571428571428571,16.0,30,19.142857142857142,32.0,46,42.285714285714285,66.0
2839,4,3,1,2021-04-28,5,8.857142857142858,5.0,21,18.857142857142858,7.0,46,39.42857142857143,28.0
2844,4,3,1,2021-04-29,0,8.857142857142858,4.0,12,20.857142857142858,11.0,44,42.0,21.0
2849,4,3,1,2021-04-30,3,8.285714285714286,7.0,8,21.0,20.0,18,45.285714285714285,49.0
2854,4,3,1,2021-05-01,16,7.714285714285714,1.0,32,19.285714285714285,3.0,49,40.857142857142854,39.0
2859,4,3,1,2021-05-02,12,9.857142857142858,15.0,25,23.428571428571427,30.0,61,42.285714285714285,54.0
2864,4,3,1,2021-05-03,17,9.428571428571429,19.0,33,22.714285714285715,31.0,72,43.285714285714285,39.0
2869,4,3,1,2021-05-04,4,9.142857142857142,11.0,11,23.0,30.0,18,48.0,46.0
2874,4,3,1,2021-05-05,2,8.142857142857142,5.0,12,20.285714285714285,21.0,37,44.0,46.0
2879,4,3,1,2021-05-06,10,7.714285714285714,0.0,29,19.0,12.0,45,42.714285714285715,44.0
2884,4,3,1,2021-05-07,12,9.142857142857142,3.0,12,21.428571428571427,8.0,26,42.857142857142854,18.0
2889,4,3,1,2021-05-08,3,10.428571428571429,16.0,9,22.0,32.0,28,44.0,49.0
2894,4,3,1,2021-05-09,13,8.571428571428571,12.0,29,18.714285714285715,25.0,64,41.0,61.0
2899,4,3,1,2021-05-10,10,8.714285714285714,17.0,19,19.285714285714285,33.0,67,41.42857142857143,72.0
2904,4,3,1,2021-05-11,9,7.714285714285714,4.0,19,17.285714285714285,11.0,42,40.714285714285715,18.0
2909,4,3,1,2021-05-12,18,8.428571428571429,2.0,26,18.428571428571427,12.0,46,44.142857142857146,37.0
2914,4,3,1,2021-05-13,17,10.714285714285714,10.0,25,20.428571428571427,29.0,72,45.42857142857143,45.0
2919,4,3,1,2021-05-14,5,11.714285714285714,12.0,9,19.857142857142858,12.0,54,49.285714285714285,26.0
2924,4,3,1,2021-05-15,14,10.714285714285714,3.0,30,19.428571428571427,9.0,58,53.285714285714285,28.0
2929,4,3,1,2021-05-16,9,12.285714285714286,13.0,17,22.428571428571427,29.0,49,57.57142857142857,64.0
2934,4,3,1,2021-05-17,4,11.714285714285714,10.0,20,20.714285714285715,19.0,58,55.42857142857143,67.0
2939,4,3,1,2021-05-18,4,10.857142857142858,9.0,22,20.857142857142858,19.0,48,54.142857142857146,42.0
2944,4,3,1,2021-05-19,9,10.142857142857142,18.0,15,21.285714285714285,26.0,53,55.0,46.0
2949,4,3,1,2021-05-20,4,8.857142857142858,17.0,12,19.714285714285715,25.0,41,56.0,72.0
